-247,33,-75,2361
-244,37,-76,2379
-250,-2,-69,2399
-252,-17,-65,2417
-246,-14,-60,2437
-243,3,-60,2456
-245,5,-62,2475
-246,-11,-62,2492
-250,-4,-66,2511
-245,-7,-65,2531
-248,1,-62,2549
-247,3,-63,2567
-241,-4,-60,2584
-246,-20,-56,2604
-245,-7,-60,2623
-245,6,-67,2641
-243,2,-70,2660
-243,-7,-71,2677
-247,-7,-70,2696
-245,2,-74,2714
-250,11,-79,2733
-249,-1,-83,2751
-250,-1,-89,2769
-252,-8,-79,2788
-256,-11,-83,2807
-251,-11,-81,2827
-250,-4,-79,2846
-244,-15,-76,2866
-256,-30,-79,2885
-266,-66,-79,2905
-392,27,-167,2924
-489,202,-231,2945
-336,227,-162,2965
-377,-106,-15,2985
-321,-76,-75,3007
-279,202,-140,3026
-200,-7,-144,3047
-274,2,172,3067
-148,209,42,3085
-142,139,66,3103
-171,0,80,3122
-209,15,96,3139
-202,72,109,3156
-201,79,112,3175
-210,70,118,3194
-211,85,109,3213
-219,100,94,3231
-251,81,79,3250
-300,47,66,3268
-333,33,50,3286
-373,25,31,3303
-418,-23,12,3320
-442,-65,-6,3340
-454,-109,-4,3358
-383,-172,-23,3378
-306,-213,-27,3399
-303,-239,1,3420
-232,-311,-16,3438
-246,-267,-52,3460
-399,16,-155,3480
-321,686,-222,3500
-204,102,-117,3520
-263,-362,-80,3542
-257,-129,-90,3562
-233,79,-57,3582
-265,64,3,3602
-275,7,13,3618
-237,27,-39,3635
-260,9,-88,3653
-279,-39,-76,3672
-262,-42,-54,3691
-241,39,-44,3710
-245,64,-46,3730
-252,10,-54,3748
-260,-25,-60,3767
-250,-6,-62,3786
-245,24,-56,3806
-250,42,-60,3824
-244,31,-65,3843
-253,0,-64,3862
-252,2,-64,3879
-248,12,-58,3897
-253,6,-50,3915
-254,5,-55,3934
-256,1,-63,3951
-256,-9,-65,3969
-256,0,-64,3987
-258,18,-68,4005
-271,31,-68,4024
-270,14,-66,4042
-290,10,-49,4062
-323,-5,-54,4080
-334,-40,-49,4099
-344,-12,-37,4118
-459,66,-13,4139
-391,25,-50,4157
-447,2,-22,4175
-485,92,-56,4194
-493,194,-163,4212
-348,406,-248,4233
-308,227,-242,4253
-288,-147,-115,4275
-135,-55,-62,4326
-92,108,-73,4339
-22,200,-88,4353
10,231,-89,4366
-1,188,-71,4378
-50,102,-36,4391
-94,16,4,4408
-110,-21,30,4423
-114,23,39,4442
-126,67,30,4460
-165,89,31,4477
-211,75,34,4495
-254,37,34,4512
-315,18,40,4531
-388,7,36,4548
-428,-13,17,4564
-468,-70,0,4583
-467,-123,-8,4601
-528,-138,-2,4621
-479,-124,-7,4640
-416,-219,10,4661
-350,-380,63,4680
-310,-420,66,4700
-295,-274,-15,4719
-508,119,-64,4741
-317,667,-216,4760
-185,-243,-49,4781
-359,-455,-30,4802
-234,-9,-113,4823
-214,183,-67,4842
-269,53,4,4862
-271,-22,-9,4879
-238,25,-71,4897
-274,3,-95,4916
-269,-49,-69,4934
-249,1,-38,4954
-240,79,-44,4971
-249,56,-62,4990
-258,-28,-66,5009
-255,-38,-64,5028
-249,29,-63,5048
-249,34,-65,5067
-256,-2,-63,5086
-257,-16,-67,5104
-263,10,-68,5125
-247,18,-70,5143
-254,31,-63,5161
-264,42,-72,5180
-286,1,-58,5199
-257,-26,-58,5217
-284,0,-63,5236
-302,0,-57,5255
-310,0,-27,5272
-342,23,-30,5289
-342,0,-39,5308
-425,1,-32,5326
-472,34,-51,5344
-413,14,-50,5362
-448,126,-92,5381
-513,262,-171,5401
-378,404,-285,5422
-383,119,-253,5442
-328,-200,-75,5464
-232,-247,34,5484
-180,-57,-31,5504
-124,82,-55,5524
-39,180,-62,5542
5,191,-53,5561
-22,123,-22,5577
-62,34,10,5597
-89,1,24,5613
-106,25,16,5628
-123,73,3,5646
-142,86,-4,5663
-198,64,0,5681
-243,15,6,5697
-299,-6,-1,5713
-361,-15,-30,5732
-406,-56,-64,5751
-488,-86,-66,5771
-586,-154,-53,5791
-589,-241,-64,5812
-487,-300,-105,5832
-364,-466,18,5855
-358,-495,76,5874
-263,-311,-45,5894
-331,-164,43,5914
-399,5,5,5935
-797,726,214,5950
-95,593,-170,5969
-148,-459,-152,5990
-359,-451,-40,6011
-255,33,-64,6032
-222,207,-62,6050
-257,62,-21,6071
-251,12,-44,6089
-273,6,-83,6108
-269,-51,-76,6126
-256,-17,-49,6146
-246,71,-50,6165
-244,56,-65,6183
-249,-10,-67,6203
-250,-19,-62,6222
-255,15,-81,6242
-253,28,-63,6261
-254,5,-58,6280
-254,4,-62,6297
-247,22,-71,6315
-248,29,-66,6334
-257,17,-66,6352
-262,11,-70,6371
-267,5,-70,6390
-268,-11,-64,6408
-282,-7,-65,6427
-306,0,-57,6446
-308,1,-39,6464
-339,23,-35,6481
-339,8,-53,6500
-508,54,-46,6536
-406,7,-46,6549
-417,19,-34,6561
-462,107,-66,6575
-503,238,-99,6593
-410,348,-222,6612
-359,243,-253,6633
-334,-16,-137,6654
-220,-210,-3,6675
-182,-205,51,6694
-155,-54,-60,6714
-88,131,-70,6734
-22,224,-72,6753
-39,179,-52,6771
-81,53,-20,6791
-99,-33,-1,6808
-107,-29,3,6825
-117,31,-8,6843
-148,70,-25,6861
-195,60,-27,6880
-252,9,-24,6898
-319,-22,-35,6916
-383,-79,-68,6936
-432,-138,-83,6956
-509,-108,-81,6976
-535,-162,-72,6998
-546,-257,-80,7018
-424,-408,-29,7038
-367,-483,70,7060
-279,-407,2,7079
-275,-270,-42,7098
-348,-175,78,7119
-406,71,-36,7139
-488,958,-123,7157
-175,472,-45,7178
-179,-678,-125,7198
-390,-525,-13,7220
-254,69,-59,7240
-219,269,-73,7260
-251,91,-34,7279
-245,-27,-50,7298
-281,-29,-93,7318
-272,-38,-69,7337
-245,25,-53,7357
-243,79,-54,7375
-245,57,-66,7395
-255,-32,-66,7413
-256,-32,-54,7433
-250,32,-65,7453
-249,30,-68,7472
-256,-10,-59,7490
-259,-5,-60,7510
-251,19,-57,7529
-255,23,-56,7547
-265,-3,-58,7566
-270,-20,-55,7585
-269,-8,-59,7605
-279,-6,-64,7623
-298,-5,-57,7642
-313,6,-33,7661
-346,20,-45,7678
-336,-5,-54,7697
-381,-2,-34,7715
-499,76,-38,7735
-422,36,-37,7753
-436,155,-64,7772
-500,306,-128,7792
-378,360,-241,7813
-340,190,-227,7833
-287,-107,-155,7855
-231,-348,11,7876
-190,-235,1,7896
-133,-11,-64,7914
-48,214,-66,7934
13,312,-83,7953
-14,211,-64,7970
-76,57,-19,7990
-103,-35,7,8007
-118,-4,9,8025
-130,58,-2,8041
-171,97,-10,8059
-224,72,-3,8078
-290,36,-8,8095
-380,1,-19,8113
-431,-61,-50,8131
-464,-97,-64,8151
-544,-123,-63,8170
-569,-205,-71,8192
-497,-314,-103,8212
-375,-474,-50,8233
-342,-500,33,8255
-290,-335,0,8274
-325,-214,16,8293
-599,124,252,8312
-156,485,-292,8333
-228,-101,15,8353
-233,-403,-127,8373
-326,-133,-54,8395
-239,119,-55,8416
-247,145,-30,8435
-253,28,-33,8456
-260,-14,-78,8474
-276,-50,-74,8494
-261,-18,-62,8513
-245,68,-57,8534
-251,65,-60,8552
-251,-9,-59,8570
-257,-27,-55,8590
-248,13,-60,8609
-243,24,-61,8628
-252,0,-58,8646
-253,-6,-67,8665
-251,0,-65,8683
-256,10,-64,8700
-251,19,-70,8720
-245,14,-63,8738
-252,24,-65,8757
-269,13,-70,8775
-274,-28,-57,8795
-288,-13,-67,8814
-295,1,-59,8834
-322,9,-46,8852
-332,-1,-53,8869
-335,-16,-56,8888
-368,-15,-47,8907
-430,9,-32,8941
-401,46,-51,8954
-407,152,-91,8967
-470,273,-131,8984
-417,323,-189,9005
-333,221,-218,9025
-300,-44,-130,9046
-230,-258,-9,9067
-202,-249,54,9086
-139,0,-64,9106
-81,162,-41,9124
-9,276,-59,9143
-35,231,-50,9160
-98,97,-12,9179
-133,0,18,9197
-140,-3,22,9213
-155,46,11,9231
-188,74,1,9249
-226,55,-3,9266
-294,0,-16,9283
-357,-36,-31,9300
-400,-53,-54,9321
-443,-96,-60,9340
-515,-160,-43,9360
-529,-231,-32,9381
-465,-251,-60,9402
-375,-348,-35,9422
-335,-467,32,9443
-289,-392,14,9463
-318,-269,4,9483
-446,-86,191,9501
-466,608,-90,9522
-167,305,-120,9541
-195,-361,-129,9562
-299,-350,-103,9584
-306,-1,-24,9606
-230,157,-32,9624
-243,91,-18,9644
-244,19,-52,9663
-273,-7,-83,9681
-282,-58,-65,9700
-254,-21,-47,9720
-247,80,-44,9740
-245,79,-60,9758
-250,-13,-62,9777
-255,-31,-58,9797
-249,23,-59,9817
-250,37,-65,9835
-253,2,-57,9854
-257,-16,-53,9872
-255,5,-61,9891
-254,12,-59,9909
-252,8,-60,9928
-258,12,-64,9946
-267,2,-64,9964
-278,-28,-56,9982
-283,-8,-54,10002
-293,15,-58,10021
-319,16,-37,10041
-334,2,-47,10061
-340,-7,-45,10080
-432,27,-30,10099
-431,30,-45,10120
-444,46,-46,10139
-450,213,-115,10159
-464,336,-182,10181
-321,268,-253,10203
-344,2,-170,10224
-259,-197,-23,10244
-191,-195,55,10266
-140,-20,-65,10287
-86,132,-65,10307
-24,218,-75,10328
-45,167,-60,10347
-100,46,-6,10366
-122,-9,17,10386
-128,10,15,10404
-149,59,2,10423
-195,75,-4,10440
-237,48,-4,10460
-304,2,-9,10478
-361,-37,-24,10496
-419,-81,-44,10517
-480,-132,-44,10537
-528,-225,-19,10559
-534,-258,-47,10582
-426,-293,-46,10603
-345,-414,10,10625
-305,-440,37,10646
-301,-267,1,10667
-353,-156,90,10686
-654,345,269,10706
-101,503,-218,10728
-203,-307,-114,10749
-320,-398,-53,10772
-275,-19,-51,10795
-237,152,-35,10815
-255,64,-31,10835
-239,35,-63,10856
-280,-9,-87,10875
-276,-65,-57,10895
-247,8,-41,10916
-246,79,-49,10935
-248,33,-62,10954
-253,-27,-64,10974
-250,-9,-56,10995
-256,24,-61,11015
-249,19,-62,11034
-256,0,-65,11055
-254,-1,-62,11073
-251,18,-63,11092
-254,15,-56,11113
-256,6,-59,11132
-276,3,-63,11151
-267,-17,-50,11169
-275,0,-66,11191
-293,-2,-73,11209
-303,4,-46,11229
-334,16,-57,11248
-318,-16,-55,11268
-364,-20,-37,11288
-516,79,-36,11309
-413,25,-37,11329
-419,194,-82,11348
-473,353,-127,11369
-338,253,-236,11403
-346,67,-163,11416
-290,-161,-100,11433
-229,-308,52,11457
-195,-98,-14,11478
-113,100,-71,11498
-44,232,-71,11520
-35,213,-63,11539
-82,70,-25,11558
-102,-41,5,11577
-122,-37,20,11596
-133,45,6,11616
-166,81,-2,11633
-213,55,-15,11653
-277,-7,-12,11672
-345,-37,-21,11692
-403,-85,-60,11713
-442,-159,-59,11734
-536,-224,-19,11755
-531,-280,-30,11777
-410,-296,-65,11799
-352,-415,16,11821
-312,-462,45,11841
-273,-332,-12,11863
-435,-33,177,11884
-443,752,-205,11905
-202,242,-21,11927
-253,-499,-115,11948
-351,-315,-77,11970
-234,98,-39,11993
-250,137,4,12012
-262,45,-8,12030
-235,46,-67,12050
-288,-37,-99,12069
-261,-63,-63,12090
-250,59,-51,12111
-240,120,-65,12131
-254,18,-73,12151
-257,-46,-57,12171
-249,19,-65,12192
-247,33,-60,12212
-259,1,-61,12231
-257,-14,-59,12251
-248,10,-54,12271
-252,28,-58,12291
-259,5,-59,12311
-265,-16,-56,12329
-277,-12,-48,12350
-269,-4,-50,12370
-295,9,-61,12391
-301,2,-43,12409
-327,23,-28,12428
-332,11,-50,12448
-345,-26,-52,12468
-411,6,-13,12488
-494,81,-48,12507
-389,109,-74,12527
-456,275,-132,12548
-410,340,-219,12569
-364,235,-252,12592
-298,-21,-140,12613
-226,-238,-46,12635
-198,-290,36,12657
-149,-33,-55,12678
-59,208,-64,12698
7,318,-92,12719
-51,216,-72,12736
-114,46,-33,12755
-140,-65,4,12775
-143,-38,9,12794
-155,39,-10,12813
-205,64,-21,12832
-274,20,-26,12853
-355,-17,-38,12872
-431,-35,-71,12893
-523,-124,-68,12914
-575,-233,-55,12936
-599,-244,-80,12957
-409,-388,-70,12980
-380,-552,61,13001
-275,-460,14,13022
-301,-324,-3,13043
-446,-173,141,13064
-358,708,-219,13085
-148,291,-96,13107
-262,-416,-109,13128
-336,-366,-93,13151
-247,109,-45,13172
-226,158,-34,13194
-252,55,-36,13214
-268,15,-82,13234
-280,-56,-91,13254
-257,-29,-59,13275
-251,81,-54,13295
-247,73,-73,13316
-249,-11,-73,13335
-246,-11,-63,13356
-250,31,-64,13377
-251,13,-61,13396
-254,0,-59,13416
-248,11,-65,13434
-251,26,-60,13455
-256,11,-58,13474
-265,-5,-61,13494
-273,-24,-55,13514
-272,1,-51,13535
-288,19,-78,13553
-300,-2,-70,13573
-318,16,-53,13593
-344,23,-61,13613
-336,-18,-45,13632
-392,6,-15,13654
-519,92,-34,13672
-455,96,-77,13691
-422,315,-147,13712
-437,385,-207,13733
-352,256,-253,13755
-310,-45,-138,13777
-220,-278,-24,13799
-203,-277,61,13820
-144,-21,-77,13842
-76,206,-57,13862
-21,311,-62,13882
-67,184,-46,13901
-108,15,-17,13922
-121,-65,-1,13941
-139,29,-22,13972
-165,55,-35,13984
-205,42,-54,14001
-259,-4,-62,14020
-319,-42,-75,14041
-384,-71,-109,14061
-475,-154,-95,14083
-529,-245,-41,14104
-595,-220,-31,14127
-447,-273,-87,14148
-397,-467,46,14170
-326,-552,49,14191
-270,-360,-28,14212
-506,38,202,14233
-441,745,-158,14254
-179,190,-86,14275
-254,-481,-117,14296
-315,-316,-84,14319
-237,89,-36,14341
-272,154,0,14360
-255,82,-18,14380
-236,41,-90,14399
-295,-67,-96,14418
-258,-76,-56,14439
-242,88,-52,14460
-242,113,-59,14480
-254,2,-69,14500
-255,-47,-58,14520
-252,13,-69,14540
-246,49,-70,14560
-254,16,-64,14580
-251,2,-65,14600
-242,23,-69,14618
-243,39,-71,14638
-273,27,-64,14658
-269,-14,-56,14678
-255,-1,-62,14698
-265,0,-66,14718
-296,-17,-64,14737
-299,-19,-39,14757
-322,23,-21,14779
-330,2,-48,14798
-333,-39,-57,14817
-390,-14,-23,14837
-498,62,-50,14859
-411,51,-65,14878
-509,193,-79,14898
-438,383,-241,14919
-358,325,-275,14941
-310,2,-176,14962
-232,-208,-47,14983
-195,-335,101,15004
-151,-154,-49,15026
-67,97,-59,15048
15,248,-79,15067
11,289,-61,15085
-67,153,-5,15104
-125,16,32,15123
-136,-52,48,15141
-143,13,39,15161
-170,89,22,15180
-233,101,17,15199
-307,63,8,15218
-402,18,1,15236
-461,-51,-20,15254
-509,-94,-30,15275
-597,-141,-22,15295
-559,-192,-76,15318
-432,-326,-113,15339
-372,-504,29,15362
-308,-429,23,15383
-239,-257,-68,15404
-331,-189,42,15425
-622,296,293,15447
-105,744,-283,15467
-148,-120,-196,15489
-373,-658,5,15512
-319,-194,-51,15532
-224,179,-32,15553
-254,167,-20,15575
-232,39,-49,15595
-278,-15,-89,15614
-286,-72,-73,15635
-254,-6,-39,15656
-246,95,-43,15676
-243,59,-54,15695
-257,-29,-59,15716
-252,-31,-47,15736
-247,19,-53,15757
-252,19,-56,15777
-258,-21,-51,15797
-257,-12,-59,15817
-247,14,-63,15839
-249,16,-57,15858
-268,3,-55,15878
-263,-13,-62,15896
-278,-17,-52,15918
-273,-5,-64,15938
-312,-3,-62,15958
-315,3,-28,15978
-349,22,-26,15996
-354,-7,-30,16016
-376,-24,-18,16035
-546,109,-34,16057
-401,66,-56,16077
-500,135,-39,16097
-412,390,-220,16118
-294,373,-333,16140
-292,-78,-185,16161
-215,-354,-18,16184
-207,-257,45,16205
-137,-48,-68,16226
-47,133,-65,16247
9,240,-76,16267
-23,193,-52,16284
-79,78,-6,16305
-123,-2,31,16322
-133,2,38,16340
-142,60,28,16358
-177,86,15,16377
-242,57,19,16396
-309,15,14,16414
-368,-14,1,16433
-429,-35,-8,16452
-466,-56,-29,16472
-548,-100,-34,16492
-406,-306,-72,16539
-385,-382,-20,16555
-332,-431,34,16568
-297,-435,53,16581
-287,-296,-6,16600
-440,-68,166,16620
-568,461,-10,16642
-256,-23,4,16662
-225,-349,-84,16680
-228,-128,-175,16702
-270,-14,-14,16726
-297,49,54,16746
-237,77,-7,16764
-211,88,-75,16784
-291,-16,-101,16803
-290,-111,-60,16825
-247,27,-43,16847
-243,120,-47,16867
-242,67,-54,16887
-258,-28,-64,16908
-252,-17,-57,16928
-244,44,-63,16949
-246,50,-62,16968
-250,21,-66,16989
-249,11,-66,17008
-253,14,-62,17028
-254,11,-58,17048
-252,17,-61,17068
-251,28,-65,17087
-256,11,-68,17107
-268,-26,-63,17127
-291,-18,-62,17147
-285,-15,-59,17168
-316,-1,-41,17189
-333,-12,-39,17209
-347,-5,-42,17229
-437,44,-17,17250
-386,14,-33,17269
-424,83,-22,17289
-472,140,-54,17309
-479,229,-137,17330
-318,387,-245,17351
-294,135,-223,17374
-265,-184,-89,17395
-244,-373,51,17417
-199,-132,-15,17438
-114,90,-71,17460
-16,233,-73,17479
6,219,-83,17499
-34,114,-64,17517
-91,-23,-19,17537
-118,-42,3,17556
-127,26,1,17575
-147,80,-3,17593
-200,81,2,17611
-264,46,1,17629
-333,19,-9,17647
-390,-27,-24,17666
-453,-82,-34,17686
-513,-110,-29,17708
-558,-133,-60,17729
-522,-206,-65,17751
-386,-363,-20,17773
-335,-428,44,17795
-250,-295,-13,17815
-263,-178,-21,17838
-362,-63,134,17859
-640,630,77,17880
-203,364,-151,17899
-226,-485,-57,17922
-285,-300,-110,17943
-242,23,-60,17966
-249,148,9,17986
-261,74,4,18004
-225,38,-41,18022
-269,14,-105,18042
-276,-64,-88,18063
-251,-15,-52,18083
-250,91,-49,18105
-249,53,-60,18124
-253,-31,-61,18144
-250,-11,-58,18164
-246,39,-64,18186
-247,20,-63,18205
-254,-13,-60,18225
-261,-16,-54,18246
-251,3,-62,18267
-254,13,-61,18285
-246,17,-65,18306
-251,23,-69,18325
-253,29,-82,18344
-290,-15,-63,18364
-280,-41,-51,18385
-285,-3,-50,18406
-305,2,-41,18425
-324,-9,-36,18445
-325,-15,-51,18464
-324,-30,-42,18485
-494,66,-24,18506
-381,24,-45,18526
-429,148,-42,18545
-474,253,-77,18566
-375,344,-219,18587
-315,258,-252,18609
-277,-80,-187,18630
-245,-397,-12,18653
-256,-255,53,18674
-134,35,-91,18695
-60,227,-69,18715
-20,273,-83,18735
-54,159,-62,18754
-109,4,-6,18775
-135,-50,28,18792
-149,4,30,18811
-159,68,16,18829
-206,89,3,18848
-261,45,2,18866
-325,8,0,18883
-377,-23,-20,18900
-421,-63,-40,18921
-464,-101,-54,18941
-539,-176,-43,18963
-521,-200,-56,18985
-388,-268,-64,19007
-274,-357,18,19053
-254,-292,-21,19066
-276,-248,-17,19080
-335,-193,45,19093
-756,439,388,19115
-174,510,-200,19135
-162,-274,-84,19156
-307,-480,-70,19179
-264,-86,-79,19201
-268,149,23,19221
-273,112,-5,19241
-213,34,-56,19261
-275,-16,-84,19280
-295,-99,-60,19302
-244,-4,-42,19322
-238,109,-42,19342
-246,61,-50,19362
-260,-41,-62,19383
-250,-26,-53,19403
-248,38,-60,19424
-250,26,-59,19444
-255,-7,-56,19464
-252,-2,-55,19483
-252,11,-64,19504
-254,13,-65,19523
-247,9,-64,19543
-246,20,-66,19561
-278,19,-64,19581
-283,-19,-64,19601
-293,-21,-65,19621
-293,0,-45,19643
-336,1,-24,19661
-338,0,-30,19680
-346,-9,-40,19699
-357,-11,-7,19719
-505,82,-37,19738
-383,66,-43,19758
-460,195,-55,19778
-447,310,-200,19799
-329,404,-280,19820
-316,79,-212,19843
-224,-273,-108,19863
-268,-429,96,19886
-202,-105,-41,19907
-93,140,-69,19929
-13,261,-78,19948
-24,235,-77,19969
-77,61,-34,19988
-111,-57,8,20006
-128,-63,18,20025
-136,33,8,20045
-160,88,-1,20063
-208,81,-4,20081
-268,35,-3,20101
-352,-2,-9,20119
-398,-25,-21,20137
-450,-47,-41,20158
-515,-92,-48,20179
-564,-175,-44,20200
-492,-227,-60,20221
-383,-322,-44,20244
-337,-445,23,20265
-265,-375,-17,20286
-256,-244,-53,20308
-347,-124,97,20330
-701,517,352,20350
-139,508,-259,20372
-196,-421,-116,20393
-380,-548,-52,20416
-267,-92,-37,20439
-226,214,-14,20459
-272,137,-20,20480
-244,26,-76,20501
-277,-73,-82,20520
-270,-50,-58,20541
-243,61,-40,20561
-249,63,-53,20582
-251,-12,-61,20601
-255,-31,-58,20622
-248,9,-57,20643
-248,14,-56,20662
-256,2,-60,20681
-255,-8,-60,20701
-253,-9,-58,20720
-256,-4,-59,20740
-247,-10,-53,20759
-247,11,-55,20781
-249,12,-60,20800
-272,-5,-62,20819
-270,-17,-63,20840
-282,-3,-72,20860
-296,-2,-55,20880
-327,17,-18,20900
-343,5,-41,20920
-329,-28,-45,20938
-397,7,-19,20959
-405,50,-39,20978
-385,49,-38,20998
-443,152,-109,21017
-460,259,-125,21040
-335,329,-283,21061
-352,130,-199,21083
-247,-174,-100,21105
-234,-362,74,21128
-202,-143,-39,21148
-113,91,-60,21171
-13,275,-63,21190
-27,270,-59,21210
-82,113,-18,21230
-125,-52,40,21250
-149,-64,69,21269
-153,29,53,21288
-167,98,26,21308
-223,97,21,21326
-281,48,26,21345
-400,-4,35,21364
-426,-40,11,21383
-445,-33,-26,21402
-550,-102,-50,21423
-584,-189,-25,21445
-426,-321,-110,21475
-365,-435,-59,21489
-295,-470,-15,21512
-231,-308,-49,21533
-315,-181,20,21555
-668,190,367,21576
-132,367,-266,21597
-187,-230,-82,21618
-264,-359,-91,21641
-328,-135,-44,21662
-248,82,13,21684
-244,120,-23,21703
-242,56,-38,21724
-279,-38,-64,21743
-274,-85,-55,21765
-254,34,-43,21785
-249,91,-49,21805
-248,39,-49,21824
-255,-32,-58,21844
-248,4,-55,21865
-244,37,-56,21883
-249,29,-57,21904
-249,8,-63,21923
-249,7,-59,21942
-257,11,-63,21960
-256,-3,-57,21981
-253,4,-54,22000
-246,36,-58,22019
-241,27,-66,22039
-262,5,-68,22059
-276,-19,-71,22077
-286,-23,-55,22098
-293,0,-35,22119
-315,2,-31,22137
-320,-11,-40,22156
-313,-24,-57,22177
-335,-12,-31,22198
-479,71,-7,22218
-391,66,-21,22238
-401,163,-32,22257
-471,281,-68,22278
-342,354,-250,22299
-308,224,-204,22321
-280,-135,-170,22342
-268,-392,5,22366
-239,-234,45,22385
-143,66,-68,22406
-77,245,-69,22425
-28,256,-77,22446
-65,123,-66,22465
-115,-28,-29,22484
-141,-67,-10,22506
-145,5,-32,22526
-165,71,-52,22545
-231,70,-50,22565
-302,1,-48,22585
-346,-44,-68,22603
-393,-75,-97,22624
-448,-86,-98,22645
-512,-130,-72,22666
-501,-212,-76,22687
-435,-261,-88,22710
-348,-374,-19,22731
-309,-406,26,22753
-264,-285,-16,22774
-286,-201,0,22796
-388,-61,181,22815
-680,636,188,22837
-179,369,-202,22857
-221,-514,-70,22879
-282,-451,-93,22901
-245,-17,-41,22923
-270,169,15,22943
-251,121,-29,22964
-243,30,-73,22984
-280,-66,-81,23004
-279,-86,-51,23024
-245,54,-35,23046
-249,93,-57,23065
-252,-13,-59,23085
-257,-49,-46,23106
-245,21,-47,23127
-244,40,-53,23146
-247,11,-56,23166
-249,-2,-63,23186
-246,7,-60,23205
-252,15,-60,23224
-260,-12,-50,23244
-256,-6,-57,23265
-247,19,-71,23284
-254,21,-74,23305
-265,21,-75,23324
-286,-8,-66,23344
-279,-20,-59,23364
-304,0,-39,23385
-323,-9,-43,23403
-327,-20,-44,23422
-330,-11,-35,23444
-430,53,-22,23464
-373,1,-15,23484
-402,65,-21,23503
-426,138,-70,23523
-444,218,-123,23543
-327,318,-219,23566
-298,193,-218,23587
-282,-143,-140,23609
-248,-362,11,23632
-231,-217,34,23653
-133,14,-73,23673
-58,202,-53,23694
-8,255,-68,23713
-48,154,-47,23732
-90,3,-3,23751
-117,-65,27,23769
-131,-7,32,23788
-144,64,19,23806
-189,85,17,23826
-251,52,14,23844
-318,12,20,23863
-375,9,6,23881
-414,-9,-24,23899
-461,-78,-30,23918
-501,-131,-26,23939
-525,-159,-48,23961
-464,-192,-53,23983
-361,-259,-19,24004
-263,-228,-11,24058
-282,-160,-6,24072
-312,-117,48,24085
-441,76,119,24098
-722,564,281,24112
-160,452,-185,24130
-179,-338,-136,24152
-334,-499,-34,24175
-278,2,-64,24197
-232,143,0,24215
-253,125,3,24235
-237,47,-37,24253
-258,18,-87,24272
-285,-70,-81,24293
-261,-58,-55,24313
-250,90,-45,24334
-240,97,-56,24353
-252,-39,-54,24374
-260,-65,-50,24394
-245,21,-53,24415
-248,26,-61,24435
-249,-10,-55,24455
-252,-19,-57,24475
-252,1,-62,24497
-255,-4,-64,24515
-256,-14,-61,24535
